chr	start	end	strand	pvalue	qvalue	meth.diff
2	66674001	66675000	*	1.66963249756214e-15	6.19253915425567e-13	17.8330122266746
2	66675001	66676000	*	7.04346631014594e-07	3.97329287009433e-05	16.3390550018394
2	66676001	66677000	*	9.41927418377065e-11	1.49671581741993e-08	17.250769461919
2	66704001	66705000	*	1.55876092541058e-07	1.09039984716025e-05	19.3325985325755
2	67095001	67096000	*	3.8067563660306e-08	3.18923102642625e-06	-15.9642401018125
2	67141001	67142000	*	0.00114101213037198	0.0147381464275801	-15.4847104724454
2	67240001	67241000	*	1.08276941768547e-06	5.73110591619016e-05	-15.9957264629183
2	67243001	67244000	*	3.79316542649097e-05	0.00107793053542604	-15.0795620210829
2	67251001	67252000	*	6.11903686016825e-06	0.000244761287697034	-18.8198916776831
2	67298001	67299000	*	0.000237167259667031	0.00452498314449992	-25.3462870334647
2	67394001	67395000	*	3.31567390276654e-06	0.000147097360890074	-21.6919025671138
2	67465001	67466000	*	3.81696905071126e-06	0.000165235276182262	-15.5144750102778
2	67493001	67494000	*	0.00628283080548488	0.0497307487233863	-15.9277504105089
2	67517001	67518000	*	1.99341657451021e-05	0.000643053254368588	-16.6177474259434
2	67528001	67529000	*	6.50327736549001e-05	0.0016551350975947	-16.550289704353
2	67710001	67711000	*	2.52150638515225e-05	0.00077744911026929	-15.298701297783
2	67718001	67719000	*	2.23413437560665e-07	1.48570445976559e-05	-16.7779701539483
2	67820001	67821000	*	1.31476646722487e-05	0.000458824779365612	-15.2888330290707
2	67837001	67838000	*	0.00435038683367083	0.0385204263783459	-15.4650843737096
2	67923001	67924000	*	4.69755689755638e-05	0.00127857250032965	-17.013742069709
2	67947001	67948000	*	0.00215587944452673	0.0234286250505849	-19.5230301599311
2	67993001	67994000	*	0.000657105569982157	0.00979695742120339	-15.65926769114
2	68465001	68466000	*	4.63266481056923e-11	7.86461812875859e-09	17.3723580678169
2	68543001	68544000	*	0.000232422580978458	0.00445667362573335	17.6400996130193
2	68832001	68833000	*	0.000175982259301582	0.00360095038524913	19.1801510248112
2	68971001	68972000	*	2.83125650264573e-14	8.66677861807783e-12	17.4743647585402
2	69072001	69073000	*	4.89203211765791e-07	2.91549012417793e-05	20.5117979395148
2	69233001	69234000	*	0.000416999304536068	0.00695375813392423	17.0703755795108
2	69242001	69243000	*	6.41590425791383e-06	0.000254619868126243	21.4917563021718
2	69448001	69449000	*	0.00209433704995914	0.0229484464066215	20.932994062765
2	69703001	69704000	*	1.04002262829358e-12	2.44071862488362e-10	24.7254388383415
2	69824001	69825000	*	9.90096737050406e-21	7.19277708194725e-18	16.996579921654
2	70025001	70026000	*	7.26136638087601e-17	3.2756768687829e-14	22.2543304254724
2	70026001	70027000	*	5.63577520818344e-06	0.000228664782808048	15.0887509996864
2	70154001	70155000	*	4.11960202670303e-06	0.000176152019212179	20.2127659574427
2	70360001	70361000	*	1.06645686154073e-12	2.49738935776012e-10	15.6784463296472
2	71117001	71118000	*	1.1586677439763e-16	5.059692072837e-14	16.6019382305781
2	71130001	71131000	*	6.82013590690776e-10	8.89218334372431e-08	23.800738002812
2	71132001	71133000	*	7.20792640478819e-33	1.59746537187464e-29	16.0649200152216
2	71205001	71206000	*	3.10470817320586e-56	2.64287073617588e-52	20.4655247956124
2	71206001	71207000	*	4.16155674635805e-28	6.36205691939235e-25	17.7913365466758
2	71683001	71684000	*	0.000664036806936219	0.00987239542854574	15.1260504198725
2	71845001	71846000	*	1.09646162050924e-11	2.11518265189663e-09	15.2333170837135
2	71919001	71920000	*	4.30449426209073e-24	4.46780943275196e-21	-15.4162893536434
2	71979001	71980000	*	8.53786369794963e-05	0.00205066879342105	-20.278897849314
2	72560001	72561000	*	7.36622199235304e-05	0.00182660694346969	-18.0376640883019
2	72997001	72998000	*	0.000126563275800862	0.00278760726412107	-16.8764620618793
2	73944001	73945000	*	9.3042570363458e-23	8.40311906981013e-20	21.3446684034919
2	74144001	74145000	*	1.68778030905979e-20	1.20116355861691e-17	32.0413614029983
2	74168001	74169000	*	8.19548535671139e-09	8.20624615668709e-07	16.8174962292593
2	74206001	74207000	*	9.36829158562977e-14	2.62921674954875e-11	16.474804031355
2	74210001	74211000	*	1.42573419809287e-25	1.74349071756503e-22	17.2762750928082
2	74214001	74215000	*	1.95623094853169e-18	1.08917405768452e-15	16.4206769386377
2	74230001	74231000	*	5.24308111762729e-15	1.79622491980631e-12	15.8612387570027
2	74726001	74727000	*	1.19363751978195e-83	2.42598775782176e-79	15.0033232520516
2	74727001	74728000	*	3.87866824158997e-23	3.64619569207378e-20	17.6588852377397
2	74738001	74739000	*	1.96629082653994e-22	1.71843200269128e-19	17.678422835349
2	74740001	74741000	*	1.23791052502967e-32	2.69121132265568e-29	17.0633240666731
2	75504001	75505000	*	1.24807290880958e-06	6.46701511707247e-05	-19.6058374246812
2	75579001	75580000	*	2.77597867333843e-10	3.95815333500666e-08	-17.8207992056852
2	75596001	75597000	*	0.00241653104808521	0.0254257981188735	-19.5827308407354
2	75626001	75627000	*	1.26749195848587e-43	5.66125823075412e-40	32.5373615463015
2	76199001	76200000	*	9.57997168526582e-05	0.00224530763003209	16.1776859504132
2	76489001	76490000	*	0.00483435835467926	0.0414760534651278	16.4981543448712
2	76593001	76594000	*	4.11152280534702e-14	1.22469287990518e-11	25.6444875743639
2	76629001	76630000	*	1.25723597419863e-10	1.94229512233869e-08	15.9165035847151
2	76711001	76712000	*	0.00275389839217408	0.0279130259665166	20.1703163016989
2	77123001	77124000	*	3.11228430295211e-05	0.000919996082336475	28.5448422545182
2	77408001	77409000	*	0.000508043325572577	0.00806861493553353	15.7146467837736
2	77562001	77563000	*	0.00020025748738993	0.00397575885555494	15.5618153364598
2	77601001	77602000	*	8.61357966892555e-17	3.83680096704323e-14	27.1398157559742
2	77697001	77698000	*	1.18710219013706e-05	0.00042192167662838	15.1813699880818
2	78065001	78066000	*	0.000599555037253954	0.00914367189953651	15.3988868267213
2	78228001	78229000	*	0.000942351676894041	0.0128003928972294	17.9684165535769
2	78249001	78250000	*	1.12325550462304e-06	5.91059708516334e-05	20.231727052049
2	78263001	78264000	*	1.79154036839104e-08	1.64097562059168e-06	-16.8011456040055
2	78451001	78452000	*	0.000825578499368144	0.0116053287811314	16.6654043272987
2	78637001	78638000	*	9.69464037704486e-05	0.00226633252038017	17.2671626316102
2	78639001	78640000	*	3.10885489155604e-05	0.000919231077936136	15.0288686084321
2	78730001	78731000	*	0.00130559004346122	0.0162760355489382	15.2385254011269
2	78785001	78786000	*	1.1952827590442e-05	0.000424265587004253	18.7093113963549
2	78803001	78804000	*	0.00257410417028773	0.0265940647540497	19.5910639908794
2	79176001	79177000	*	0.00442780110924497	0.0389992898421061	15.1143828914876
2	79183001	79184000	*	4.1064951566948e-12	8.64506588135408e-10	20.5665024630542
2	79245001	79246000	*	0.000231967190380987	0.00445025240735616	-22.8675136079846
2	79287001	79288000	*	0.00281283487000566	0.0283299591666616	-15.3914306922736
2	79497001	79498000	*	0.000137141319319738	0.00296597614731314	23.4602847326015
2	79520001	79521000	*	0.00261857733686606	0.0269233164374869	21.1056510949561
2	79586001	79587000	*	0.00153254782097391	0.018299489529027	16.8931583879997
2	79644001	79645000	*	2.91129565070877e-05	0.000872436343154986	19.6810568771709
2	79823001	79824000	*	8.73118701682916e-29	1.41656917734092e-25	20.0740713790395
2	79837001	79838000	*	4.3010513561135e-12	9.01267573961789e-10	15.3142593585341
2	79858001	79859000	*	1.8411179497662e-11	3.40249031026934e-09	16.0937365741136
2	79866001	79867000	*	2.79124524001544e-09	3.15536440999017e-07	16.5886886669315
2	79920001	79921000	*	2.82046314469507e-05	0.000850925451406861	17.3963996222217
2	80009001	80010000	*	1.58369702088774e-10	2.38989123394168e-08	18.8730720714828
2	80161001	80162000	*	5.30371108104518e-08	4.25855855612205e-06	27.9313103957633
2	80247001	80248000	*	4.18741899902688e-08	3.46638489946029e-06	15.8223516679399
2	80460001	80461000	*	1.81245438055819e-07	1.24140455066068e-05	-20.3221535745803
2	80480001	80481000	*	0.00530150636018709	0.0442117103228316	-16.9012605042015
2	80528001	80529000	*	2.34469465438314e-06	0.000110046356078526	19.1951131868607
2	80566001	80567000	*	0.000298616172199927	0.00539281320086454	-16.816143497594
2	81010001	81011000	*	1.58200959832806e-07	1.10404906415916e-05	22.5797550848211
2	81317001	81318000	*	0.00218559769852719	0.0236630152489289	15.4467070260564
2	81348001	81349000	*	3.46112870638112e-06	0.000152446305232686	-18.0650839501715
2	81352001	81353000	*	1.82760391747891e-05	0.000599559734709092	21.8168871720705
2	81432001	81433000	*	0.000844554484922114	0.011804293910328	-16.1580285889678
2	81765001	81766000	*	1.75231850739161e-05	0.000579802275493457	-17.702545548456
2	81767001	81768000	*	0.00146402250775708	0.0176957929653169	-15.9667727095606
2	82106001	82107000	*	0.000146763725269577	0.00312698152804306	-19.9662524927111
2	82154001	82155000	*	3.27782561034363e-07	2.06773681309179e-05	-25.3603370528849
2	82251001	82252000	*	2.37224088180894e-14	7.35181003437374e-12	17.2884426469966
2	82349001	82350000	*	8.09002864704456e-07	4.47059045844248e-05	20.6615905315373
2	82457001	82458000	*	0.00129893199432999	0.0162148525306037	-15.4040615076049
2	83137001	83138000	*	1.99890822695761e-06	9.62676992643293e-05	-15.1442602823818
2	83255001	83256000	*	3.57469129003571e-06	0.000156629868851792	-16.3659147869674
2	83297001	83298000	*	7.40766512124706e-06	0.000286815298030867	15.8116349326991
2	83380001	83381000	*	1.77108780057776e-19	1.11488722614435e-16	22.3323518546895
2	83564001	83565000	*	2.47523870876568e-05	0.000765516085344854	17.6362471803726
2	83777001	83778000	*	0.00105187954279676	0.0138821604369591	19.5430238210987
2	83825001	83826000	*	5.04528729594753e-10	6.77521304724056e-08	17.8998432246111
2	83849001	83850000	*	0.000615852501844566	0.00933079158685879	23.4920634920635
2	84112001	84113000	*	3.63240842882673e-07	2.25725544552587e-05	16.6591319773829
2	84531001	84532000	*	0.000102349466680503	0.00236405306751173	-18.1556833259275
2	84887001	84888000	*	0.00142474288276901	0.0173494701971767	21.2004730506623
2	84960001	84961000	*	2.52581302274399e-10	3.64081178950192e-08	15.3182633299606
2	85239001	85240000	*	1.56164624882558e-17	7.73839251129912e-15	17.7993615129231
2	85811001	85812000	*	1.67469825327046e-104	5.48848439869764e-100	29.9418397343894
2	85812001	85813000	*	1.79120092903969e-26	2.37423592588047e-23	25.8664126176978
2	86215001	86216000	*	1.44468539297576e-21	1.14988799676648e-18	18.3400632512154
2	86413001	86414000	*	0.000346830054131189	0.00604440392618557	28.7400318699538
2	87143001	87144000	*	0.00152712373865585	0.0182510976479302	15.8967824147469
2	87796001	87797000	*	0.00408627638952777	0.0368630831417388	17.2933409873707
2	87807001	87808000	*	1.25702792731789e-18	7.14907502582055e-16	19.6492253571931
2	87817001	87818000	*	8.85013611006278e-10	1.12469696856841e-07	16.6490409041221
2	87947001	87948000	*	5.85444194724687e-07	3.39310705088442e-05	21.0164835164165
2	88253001	88254000	*	0.00450295095112346	0.039461484185975	-17.3896264279098
2	88292001	88293000	*	7.39762600814175e-07	4.14255616072359e-05	16.7479108501386
2	89195001	89196000	*	0.00179211693563324	0.0205138283275692	18.8078355927124
2	89513001	89514000	*	0.000497843837927177	0.00794725977279311	16.0904660371611
2	89951001	89952000	*	0.000934726232101576	0.0127237426032514	17.2905525846701
2	89953001	89954000	*	0.00123520061044468	0.0156261110938391	16.6498689780286
2	90007001	90008000	*	8.10830991653077e-06	0.000308880131564652	17.2638036809511
2	90066001	90067000	*	0.00198647721794704	0.022089420415507	17.0868452739305
2	90126001	90127000	*	5.51528414471386e-07	3.22692677052695e-05	18.0622202655961
2	91722001	91723000	*	0.00204558742373059	0.0225634590686301	18.66572703782
2	91859001	91860000	*	0.00134331408581324	0.0166190394109845	15.3247863247552
2	91989001	91990000	*	0.000261876204293034	0.00488191198662723	-17.0117917745183
2	92132001	92133000	*	0.00547114044418217	0.0452059761809119	15.3687549563007
2	92238001	92239000	*	9.96679864028795e-09	9.77274072084045e-07	-17.9147270589372
2	92243001	92244000	*	0.00111006043827147	0.0144415950725215	-20.8055723803755
2	95348001	95349000	*	3.64567589381101e-06	0.00015915234596686	20.334928229665
2	95375001	95376000	*	2.34633633960104e-09	2.70060747879491e-07	15.1700680267769
2	96560001	96561000	*	5.10381543960763e-15	1.75194779583006e-12	22.0977898505988
2	96988001	96989000	*	3.07272392383028e-47	1.67140754087289e-43	21.1751789745003
2	97091001	97092000	*	2.79578358001685e-06	0.000127513118724262	-16.349295682358
2	97283001	97284000	*	1.01473810136418e-20	7.3615907974667e-18	16.3189553990604
2	97466001	97467000	*	1.6264561345945e-21	1.28753155163435e-18	16.6892340566027
2	98553001	98554000	*	6.15372170892492e-22	5.09603961398746e-19	20.1505585235554
2	99167001	99168000	*	8.62108993362161e-12	1.69909803723871e-09	-15.6600575793253
2	99446001	99447000	*	1.35545932495608e-06	6.94005656575116e-05	16.2663754882296
2	99460001	99461000	*	5.66797763169083e-07	3.30219082216724e-05	-25.8568075117371
2	99991001	99992000	*	2.22778475544109e-18	1.2317357080633e-15	-16.1668285575613
2	100644001	100645000	*	1.52388962427437e-06	7.6647260051955e-05	21.3995674966371
2	100758001	100759000	*	5.19908254172406e-20	3.48355537261148e-17	22.4095823620173
2	100810001	100811000	*	9.94029388370124e-11	1.56980124294998e-08	18.5322824355781
2	102088001	102089000	*	2.26124451349597e-18	1.24918179367367e-15	16.2421727314285
2	102317001	102318000	*	2.19283902026057e-23	2.11993682566443e-20	20.3491534757489
2	102444001	102445000	*	7.64048627230234e-16	2.96728147640359e-13	19.3793103447128
2	102578001	102579000	*	3.55601716038124e-22	3.02704575316222e-19	20.7686011429935
2	102921001	102922000	*	4.22803864333289e-12	8.8781294093854e-10	16.3560503720386
2	103167001	103168000	*	7.45469735839648e-07	4.1694239846286e-05	-23.1853417635684
2	103179001	103180000	*	1.88314507279966e-05	0.000614321427321003	21.2507237980358
2	103935001	103936000	*	0.00137053784223307	0.0168632547495959	20.3996753844688
2	103948001	103949000	*	0.00133679938492962	0.0165592526687795	18.8503210272634
2	104029001	104030000	*	0.000354245565215751	0.00614191658597223	17.948717946437
2	104044001	104045000	*	2.5596627109934e-22	2.20829909933054e-19	17.451251587412
2	104299001	104300000	*	8.12521693462134e-07	4.48692078803525e-05	15.637577573965
2	104420001	104421000	*	0.00212931724927113	0.0232225526441009	18.25
2	104432001	104433000	*	0.00360051125202448	0.0337347352132387	19.4108243888168
2	104566001	104567000	*	2.53786751756974e-08	2.2327094033816e-06	15.7307921516704
2	104607001	104608000	*	0.000223221739667536	0.0043232280655555	15.5996944232238
2	104618001	104619000	*	2.3401150801972e-07	1.54696115620737e-05	16.922984667048
2	104626001	104627000	*	1.9831347900878e-05	0.000640398338704316	17.7447939742991
2	104685001	104686000	*	0.000341750623992711	0.00597586200059892	19.888202376677
2	104732001	104733000	*	5.16417043446422e-10	6.91926527164493e-08	18.420755162929
2	104836001	104837000	*	1.16179853009958e-13	3.21448663419081e-11	18.027324027324
2	104888001	104889000	*	1.15875830340931e-05	0.000413754688696808	18.0665314590764
2	104919001	104920000	*	4.32405470073279e-09	4.65106499629123e-07	16.1199563794984
2	105051001	105052000	*	5.68666999359335e-26	7.23412299013236e-23	16.225995095265
2	105243001	105244000	*	0.000270778179746507	0.0050092539864542	15.4744098887467
2	105264001	105265000	*	6.64497482726214e-11	1.08853780138453e-08	15.6031356031356
2	105307001	105308000	*	1.49686466738648e-16	6.41893468402228e-14	16.4217891054472
2	105383001	105384000	*	6.56180665858349e-24	6.69416110744249e-21	18.8657475094084
2	105458001	105459000	*	3.9165699897719e-15	1.37024446608535e-12	18.3205584451136
2	105464001	105465000	*	4.58529397919466e-10	6.20709314117295e-08	15.8147104696918
2	105487001	105488000	*	2.71038857338347e-11	4.83119162177074e-09	20.8507524991526
2	105538001	105539000	*	1.66415330376569e-07	1.15378156590819e-05	21.0712600283152
2	105735001	105736000	*	1.83602759658917e-34	4.58453992551062e-31	16.7323302682554
2	106048001	106049000	*	3.7175134597728e-13	9.43535145628634e-11	15.8651848345348
2	106568001	106569000	*	5.82151905786283e-07	3.37716116464852e-05	19.9923462708212
2	106711001	106712000	*	7.51259555880804e-12	1.49876795881252e-09	15.4862516791609
2	106712001	106713000	*	2.65544251026255e-23	2.54371212284317e-20	18.8172907460018
2	106753001	106754000	*	1.34133865649071e-12	3.09058147504728e-10	16.1142529917699
2	107068001	107069000	*	1.48208986702934e-05	0.000506009601499157	20.3873352618853
2	107362001	107363000	*	1.26868782439541e-10	1.95802563464635e-08	17.9499019926164
2	107545001	107546000	*	5.11686024295434e-12	1.0546838542191e-09	20.4534336207424
2	108054001	108055000	*	6.4689660294941e-06	0.000256376403247475	-15.743370402053
2	108099001	108100000	*	2.70612310764884e-05	0.000823163222902447	-15.1185879746343
2	108235001	108236000	*	0.00179744551628237	0.0205578111627649	-16.0907246757522
2	108696001	108697000	*	0.000120874547960871	0.0026895138295438	18.3944280525443
2	108995001	108996000	*	1.85983167561893e-05	0.000608055236833812	15.7050348043083
2	109102001	109103000	*	0.000263861433526264	0.00491092449175575	19.7063463168747
2	109206001	109207000	*	2.02944360439946e-16	8.54895944870095e-14	19.110074969047
2	109215001	109216000	*	1.00925910558689e-11	1.96182819904636e-09	23.0568961137918
2	109297001	109298000	*	4.72096962380431e-06	0.00019738498367889	15.8286588475268
2	109674001	109675000	*	2.42315917281086e-44	1.13246538312372e-40	25.2263890850222
2	109941001	109942000	*	5.69979039800941e-24	5.84889513015116e-21	15.5536148694575
